rodada,posicao_ebt,nota,dt_inicio_avaliacao,dt_fim_avaliacao,uf,municipio,cod_ibge,populacao,normativo_lai,dt_normativo_lai,respondeu_pergunta_2,respondeu_pergunta_3,respondeu_pergunta_4,pontos_resposta_perguntas,pontos_transp_passiva,total_pontos,nota_1
2,371,2.78,05/08/2015,02/10/2015,PI,Itainópolis,2205003,11330,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,07/08/2015,08/10/2015,PB,Cacimbas,2503555,7075,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,07/08/2015,17/08/2015,PB,Desterro,2505402,8225,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,28/07/2015,19/08/2015,PB,São Miguel de Taipu,2515005,7026,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,31/07/2015,16/10/2015,PE,Moreilândia,2614303,11245,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,02/08/2015,18/08/2015,BA,Santa Luzia,2928059,13579,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,31/07/2015,18/08/2015,MG,Alvarenga,3102209,4343,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,28/07/2015,18/08/2015,BA,Santa Brígida,2927606,15237,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,01/08/2015,18/08/2015,BA,Seabra,2929909,44999,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,06/08/2015,07/10/2015,AL,São Miguel dos Milagres,2708709,7795,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,03/08/2015,15/09/2015,PR,Ourizona,4117404,3485,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,30/07/2015,18/09/2015,PR,Figueira,4107751,8315,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,28/07/2015,01/10/2015,PR,Cruzeiro do Iguaçu,4106571,4380,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,30/07/2015,01/10/2015,PR,Cruzeiro do Sul,4106704,4646,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,30/07/2015,19/08/2015,PR,Altônia,4100509,21619,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,30/07/2015,19/08/2015,PR,Amaporã,4100905,5885,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,03/08/2015,09/10/2015,PR,Apucarana,4101408,129265,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,31/07/2015,19/10/2015,PR,Barbosa Ferraz,4102505,12583,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,31/07/2015,20/08/2015,PR,Campina da Lagoa,4103909,15353,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,07/08/2015,18/08/2015,SP,Natividade da Serra,3532306,6803,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SIM,SEM E-SIC,200,1000,1000,2.78
2,371,2.78,07/08/2015,18/08/2015,SP,Nipoã,3532702,4753,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,07/08/2015,17/08/2015,SP,Floreal,3515905,3027,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,371,2.78,05/08/2015,19/08/2015,RJ,Carmo,3301207,18074,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,1000,1000,2.78
2,411,2.64,30/07/2015,16/10/2015,MT,Tesouro,5108105,3498,457,31/05/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,200,950,2.64
2,412,2.5,31/07/2015,06/10/2015,GO,Itarumã,5211305,6777,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,28/07/2015,08/10/2015,GO,São Miguel do Passa Quatro,5220264,3961,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,29/07/2015,15/09/2015,MT,Santo Afonso,5107263,3032,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,04/08/2015,17/08/2015,RS,Novo Machado,4313425,3866,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,28/07/2015,18/08/2015,RS,Taquari,4321303,27084,3757/2014,04/09/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,29/07/2015,18/08/2015,RS,Tuparendi,4322301,8617,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,29/07/2015,09/09/2015,RS,Gentil,4308854,1714,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,07/08/2015,17/08/2015,RS,Candelária,4304200,31407,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,30/07/2015,04/11/2015,SC,Santiago do Sul,4215695,1389,630/2012,16/07/2012,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,27/07/2015,19/08/2015,SC,Zortéa,4219853,3190,057/2012,02/10/2012,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,31/07/2015,18/08/2015,SC,Ponte Alta,4213302,4855,1324/2013,27/03/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,04/08/2015,15/10/2015,ES,Alfredo Chaves,3200300,14916,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,30/07/2015,09/10/2015,MG,Uberlândia,3170206,654681,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,NAO,SEM E-SIC,0,900,900,2.5
2,412,2.5,01/08/2015,05/11/2015,MG,Varginha,3170701,131269,5729,09/07/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,04/08/2015,14/10/2015,ES,Fundão,3202207,19585,843,04/06/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,07/08/2015,17/08/2015,RJ,Parati,3303807,39965,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SIM,SEM E-SIC,200,900,900,2.5
2,412,2.5,04/08/2015,04/11/2015,RJ,Rio Claro,3304409,17768,1530,09/10/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,04/08/2015,19/08/2015,RJ,São Gonçalo,3304904,1031903,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,07/08/2015,14/09/2015,SP,Piquete,3538501,14199,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,03/08/2015,20/08/2015,SP,Santo Anastácio,3547700,21051,NÃO LOCALIZADO,NÃO LOCALIZADO,SIM,NAO,SEM E-SIC,200,900,900,2.5
2,412,2.5,03/08/2015,20/08/2015,PR,Brasilândia do Sul,4103370,3086,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,07/08/2015,17/08/2015,AL,Arapiraca,2700300,229329,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,31/07/2015,18/08/2015,SE,Estância,2802106,67953,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,30/07/2015,10/09/2015,BA,Presidente Dutra,2925600,14672,33,15/08/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,04/08/2015,20/08/2015,BA,Jacaraci,2917409,15380,15,08/06/2015,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,29/07/2015,17/08/2015,BA,Brejolândia,2904407,10624,36,18/05/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,29/07/2015,16/10/2015,BA,Buritirama,2904753,21418,103/2013,03/05/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,31/07/2015,18/08/2015,BA,Tanque Novo,2931053,17601,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,05/08/2015,20/08/2015,PE,Terezinha,2615102,7025,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,17/08/2015,04/11/2015,PE,Salgueiro,2612208,59409,1.882,22/11/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,28/07/2015,19/08/2015,PE,Passira,2610509,29031,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,03/08/2015,03/11/2015,PB,Malta,2508802,5675,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,05/08/2015,03/11/2015,PB,Campina Grande,2504009,402912,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,05/08/2015,04/11/2015,RN,Parnamirim,2403251,235983,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,04/08/2015,02/10/2015,PB,Alcantil,2500536,5425,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,07/08/2015,08/09/2015,RN,Passagem,2409209,3057,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,29/07/2015,19/08/2015,CE,Bela Cruz,2302305,31956,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,28/07/2015,19/08/2015,CE,Capistrano,2302909,17523,"003, de 03 de fevereiro de 2014",03/02/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,900,2.5
2,412,2.5,30/07/2015,19/08/2015,CE,Ararendá,2301257,10750,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,05/08/2015,19/08/2015,TO,Palmeiras do Tocantins,1713809,6272,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,28/07/2015,25/08/2015,AM,São Paulo de Olivença,1303908,35757,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,200,900,900,2.5
2,412,2.5,28/07/2015,04/11/2015,AM,Urucará,1304302,17264,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,412,2.5,30/07/2015,15/10/2015,PA,Portel,1505809,57205,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,900,900,2.5
2,455,2.36,05/08/2015,03/11/2015,SP,Ribeirão Corrente,3543105,4545,1.458,27/11/2015,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,850,2.36
2,455,2.36,03/08/2015,16/10/2015,SP,Serrana,3551504,42264,1683/2015,09/04/2015,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,200,850,2.36
2,455,2.36,04/08/2015,17/08/2015,SP,Campinas,3509502,1154617,17630,22/06/2012,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,200,850,2.36
2,458,2.22,06/08/2015,17/08/2015,SP,Fartura,3515400,15925,NÃO LOCALIZADO,NÃO LOCALIZADO,SIM,SEM E-SIC,SEM E-SIC,200,800,800,2.22
2,458,2.22,30/07/2015,04/11/2015,SP,Braúna,3507704,5400,1882/2014,06/03/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,28/07/2015,15/09/2015,SP,Angatuba,3502200,23917,016/2013,23/05/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,04/08/2015,14/10/2015,ES,Muniz Freire,3203700,18994,2272/2012,19/09/2012,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,28/07/2015,15/10/2015,ES,Viana,3205101,73318,2.541,20/08/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,03/08/2015,20/08/2015,SP,Sabino,3544608,5477,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SIM,200,800,800,2.22
2,458,2.22,05/08/2015,17/08/2015,SP,Estiva Gerbi,3557303,10772,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SIM,SEM E-SIC,200,800,800,2.22
2,458,2.22,27/07/2015,19/08/2015,PR,Abatiá,4100103,7852,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,800,800,2.22
2,458,2.22,30/07/2015,15/09/2015,PR,Faxinal,4107603,17084,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,800,800,2.22
2,458,2.22,30/07/2015,15/09/2015,PR,Guapirama,4109005,3959,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,800,800,2.22
2,458,2.22,01/08/2015,05/11/2015,MG,Itanhandu,3133105,15006,848,20/10/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,05/08/2015,06/11/2015,MG,Pedralva,3149101,11652,1582,26/11/2012,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,29/07/2015,08/10/2015,SE,Aracaju,2800308,623766,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,200,800,800,2.22
2,458,2.22,31/07/2015,18/09/2015,PA,Eldorado dos Carajás,1502954,32544,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,800,800,2.22
2,458,2.22,29/07/2015,24/08/2015,AM,Maués,1302900,58834,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,NAO,0,800,800,2.22
2,458,2.22,05/08/2015,19/08/2015,TO,Palmeirante,1715705,5543,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,800,800,2.22
2,458,2.22,07/08/2015,08/09/2015,RN,São Vicente,2413003,6364,7,01/04/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,29/07/2015,16/09/2015,PE,Arcoverde,2601201,72672,2375/2013,04/07/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,800,2.22
2,458,2.22,29/07/2015,18/08/2015,PR,Telêmaco Borba,4127106,75054,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SIM,SEM E-SIC,200,800,800,2.22
2,458,2.22,31/07/2015,16/09/2015,PR,Santa Mariana,4123907,12496,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,800,800,2.22
2,458,2.22,31/07/2015,17/08/2015,PR,Santana do Itararé,4124004,5291,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SIM,SEM E-SIC,200,800,800,2.22
2,458,2.22,07/08/2015,17/08/2015,RS,Arroio dos Ratos,4301107,14166,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SIM,SIM,400,800,800,2.22
2,458,2.22,07/08/2015,17/08/2015,RS,Barra do Rio Azul,4301925,1972,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,800,800,2.22
2,481,02.08,29/07/2015,16/10/2015,MT,São José do Povo,5107297,3782,550,12/06/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,750,02.08
2,481,02.08,28/07/2015,17/09/2015,PB,São Francisco,2513984,3382,327/2013,30/12/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,750,02.08
2,481,02.08,07/08/2015,16/10/2015,BA,Itapitanga,2916609,10799,897,06/06/2012,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,750,02.08
2,481,02.08,04/08/2015,20/08/2015,BA,Jussari,2918555,6434,358,07/07/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,750,02.08
2,481,02.08,06/08/2015,19/08/2015,MG,Mutum,3144003,27475,759,28/02/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,750,02.08
2,481,02.08,06/08/2015,18/08/2015,MG,Lagoa Dourada,3137403,12874,1894,06/03/2013,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,750,02.08
2,481,02.08,04/08/2015,18/08/2015,BA,Tanquinho,2931103,8532,103,29/12/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,750,02.08
2,488,1.94,31/07/2015,18/08/2015,BA,Wagner,2933406,9720,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,31/07/2015,18/08/2015,MG,Alpinópolis,3101904,19513,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,04/08/2015,20/08/2015,MG,Coluna,3116803,9195,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,05/08/2015,19/08/2015,MG,Nova Era,3144706,18000,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,05/08/2015,19/08/2015,MG,Novo Oriente de Minas,3145356,10773,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,29/07/2015,17/08/2015,MG,São Tomás de Aquino,3165107,7248,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,05/08/2015,19/08/2015,MG,Patos de Minas,3148004,147614,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,29/07/2015,18/08/2015,MG,Serranos,3167004,2033,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,31/07/2015,20/08/2015,BA,Paulo Afonso,2924009,118323,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,28/07/2015,13/10/2015,BA,Santa Inês,2927903,11186,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,28/07/2015,17/08/2015,SE,Tomar do Geru,2807501,13196,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,28/07/2015,20/08/2015,SE,Gararu,2802403,11718,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,03/08/2015,17/08/2015,SE,Brejo Grande,2800704,8165,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,28/07/2015,20/08/2015,SE,Gracho Cardoso,2802601,5836,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,28/07/2015,20/08/2015,SE,Japoatã,2803401,13249,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,28/07/2015,20/08/2015,SE,Malhada dos Bois,2803807,3632,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,28/07/2015,20/08/2015,SE,Maruim,2804003,17076,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,03/08/2015,21/08/2015,PR,Pinhalão,4119202,6417,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,03/08/2015,16/09/2015,PR,Pranchita,4120358,5600,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,31/07/2015,04/10/2015,PR,Reserva do Iguaçu,4121752,7757,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,31/07/2015,19/08/2015,PR,Salgado Filho,4122800,4213,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,30/07/2015,15/09/2015,PR,Goioerê,4108601,29722,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,03/08/2015,20/08/2015,PR,Boa Esperança,4103008,4518,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,03/08/2015,20/08/2015,PR,Bela Vista da Caroba,4102752,3887,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,27/07/2015,19/08/2015,SP,Itatinga,3523503,19520,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,03/08/2015,03/11/2015,RJ,Belford Roxo,3300456,479386,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,04/08/2015,18/08/2015,RJ,Cambuci,3300902,14849,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,06/08/2015,17/08/2015,RJ,Mangaratiba,3302601,40008,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,06/08/2015,17/08/2015,RJ,Miracema,3303005,26724,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,06/08/2015,17/08/2015,RJ,Nilópolis,3303203,158299,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,05/08/2015,21/08/2015,ES,Iconha,3202603,13669,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,29/07/2015,18/08/2015,MG,Tapira,3168101,4484,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,04/08/2015,03/11/2015,RJ,Campos dos Goytacazes,3301009,480648,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,07/08/2015,19/08/2015,RJ,Santo Antônio de Pádua,3304706,41108,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,07/08/2015,17/08/2015,SP,Florínia,3516101,2821,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,03/08/2015,17/08/2015,SP,Guareí,3518503,16513,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,27/07/2015,19/08/2015,SP,Igaraçu do Tietê,3520004,24376,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,06/08/2015,11/09/2015,PB,Camalaú,2503902,5945,32,03/06/2014,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,0,700,1.94
2,488,1.94,30/07/2015,04/11/2015,PE,Caruaru,2604106,342328,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
2,488,1.94,29/07/2015,21/08/2015,PE,Betânia,2601805,12487,NÃO LOCALIZADO,NÃO LOCALIZADO,SEM E-SIC,SEM E-SIC,SEM E-SIC,0,700,700,1.94
